,Time,Station,Temperature
3496,1995-11-01,SYOWA,-12.2
3497,1995-11-01,VOSTOK,-57.7
3498,1995-12-01,AMUNDSEN-SCOT,-36.8
3499,1995-12-01,BASE BELGRANO,-8.9
3500,1995-12-01,BASE SAN MART,-3.4
3501,1995-12-01,NOVOLAZAREVSK,-6.7
3502,1995-12-01,SYOWA,-7.5
3503,1995-12-01,VOSTOK,-42.9
3504,1996-01-01,AMUNDSEN-SCOT,-26.2
3505,1996-01-01,BASE BELGRANO,-1.8
3506,1996-01-01,BASE SAN MART,0.7
3507,1996-01-01,NOVOLAZAREVSK,-1.2
3508,1996-01-01,MOLODEZNAJA,-2.3
3509,1996-01-01,VOSTOK,-29.7
3510,1996-02-01,AMUNDSEN-SCOT,-27.9
3511,1996-02-01,BASE BELGRANO,-1.8
3512,1996-02-01,BASE SAN MART,2.1
3513,1996-02-01,NOVOLAZAREVSK,-1.2
3514,1996-02-01,SYOWA,-1.4
3515,1996-03-01,AMUNDSEN-SCOT,-36.0
3516,1996-03-01,BASE BELGRANO,-4.1
3517,1996-03-01,BASE SAN MART,0.9
3518,1996-03-01,NOVOLAZAREVSK,-1.7
3519,1996-03-01,MOLODEZNAJA,-2.8
3520,1996-04-01,AMUNDSEN-SCOT,-54.9
3521,1996-04-01,BASE BELGRANO,-10.2
3522,1996-04-01,BASE SAN MART,-1.0
3523,1996-04-01,NOVOLAZAREVSK,-8.5
3524,1996-04-01,MOLODEZNAJA,-8.0
3525,1996-05-01,AMUNDSEN-SCOT,-53.5
3526,1996-05-01,HALLEY,-25.8
3527,1996-05-01,BASE BELGRANO,-16.6
3528,1996-05-01,BASE SAN MART,-2.3
3529,1996-05-01,NOVOLAZAREVSK,-11.6
3530,1996-05-01,SYOWA,-11.2
3531,1996-05-01,MOLODEZNAJA,-12.5
3532,1996-06-01,AMUNDSEN-SCOT,-59.2
3533,1996-06-01,HALLEY,-22.8
3534,1996-06-01,BASE BELGRANO,-17.0
3535,1996-06-01,BASE SAN MART,-4.4
3536,1996-06-01,NOVOLAZAREVSK,-17.1
3537,1996-06-01,SYOWA,-16.3
3538,1996-06-01,MOLODEZNAJA,-16.6
3539,1996-07-01,AMUNDSEN-SCOT,-57.9
3540,1996-07-01,HALLEY,-30.7
3541,1996-07-01,BASE BELGRANO,-19.7
3542,1996-07-01,ROTHERA POINT,-7.0
3543,1996-07-01,BASE SAN MART,-7.9
3544,1996-07-01,NOVOLAZAREVSK,-15.3
3545,1996-07-01,SYOWA,-16.3
3546,1996-07-01,MOLODEZNAJA,-14.5
3547,1996-08-01,AMUNDSEN-SCOT,-54.7
3548,1996-08-01,HALLEY,-24.1
3549,1996-08-01,BASE BELGRANO,-19.0
3550,1996-08-01,BASE SAN MART,-12.5
3551,1996-08-01,NOVOLAZAREVSK,-12.3
3552,1996-08-01,SYOWA,-14.6
3553,1996-08-01,MOLODEZNAJA,-16.1
3554,1996-09-01,AMUNDSEN-SCOT,-52.0
3555,1996-09-01,HALLEY,-23.1
3556,1996-09-01,BASE BELGRANO,-14.7
3557,1996-09-01,BASE SAN MART,0.0
3558,1996-10-01,AMUNDSEN-SCOT,-58.2
3559,1996-10-01,HALLEY,-28.0
3560,1996-10-01,BASE BELGRANO,-20.9
3561,1996-10-01,BASE SAN MART,-5.2
3562,1996-10-01,NOVOLAZAREVSK,-10.9
3563,1996-10-01,SYOWA,-11.8
3564,1996-10-01,MOLODEZNAJA,-12.5
3565,1996-11-01,AMUNDSEN-SCOT,-52.0
3566,1996-11-01,HALLEY,-17.7
3567,1996-11-01,BASE BELGRANO,-12.2
3568,1996-11-01,BASE SAN MART,-5.0
3569,1996-11-01,SYOWA,-10.9
3570,1996-12-01,AMUNDSEN-SCOT,-36.8
3571,1996-12-01,BASE BELGRANO,-6.0
3572,1996-12-01,BASE SAN MART,-1.8
3573,1996-12-01,NOVOLAZAREVSK,-5.3
3574,1996-12-01,SYOWA,-5.9
3575,1996-12-01,MOLODEZNAJA,-6.3
3576,1997-01-01,AMUNDSEN-SCOT,-24.7
3577,1997-01-01,HALLEY,-3.7
3578,1997-01-01,BASE BELGRANO,-1.4
3579,1997-01-01,BASE SAN MART,1.1
3580,1997-01-01,SYOWA,-1.5
3581,1997-02-01,AMUNDSEN-SCOT,-27.5
3582,1997-02-01,HALLEY,-3.9
3583,1997-02-01,BASE BELGRANO,-1.8
3584,1997-02-01,BASE SAN MART,3.1
3585,1997-02-01,NOVOLAZAREVSK,-0.6
3586,1997-02-01,SYOWA,-1.1
3587,1997-02-01,MOLODEZNAJA,-1.5
3588,1997-03-01,AMUNDSEN-SCOT,-42.1
3589,1997-03-01,HALLEY,-15.4
3590,1997-03-01,BASE BELGRANO,-11.6
3591,1997-03-01,BASE SAN MART,0.8
3592,1997-03-01,NOVOLAZAREVSK,-3.1
3593,1997-03-01,SYOWA,-2.7
3594,1997-03-01,MOLODEZNAJA,-3.7
3595,1997-03-01,VOSTOK,-44.7
3596,1997-04-01,AMUNDSEN-SCOT,-53.8
3597,1997-04-01,HALLEY,-17.5
3598,1997-04-01,BASE BELGRANO,-14.0
3599,1997-04-01,BASE SAN MART,-3.0
3600,1997-04-01,NOVOLAZAREVSK,-7.9
3601,1997-04-01,SYOWA,-6.7
3602,1997-04-01,MOLODEZNAJA,-8.6
3603,1997-04-01,VOSTOK,-58.2
3604,1997-05-01,AMUNDSEN-SCOT,-55.0
3605,1997-05-01,HALLEY,-28.2
3606,1997-05-01,BASE BELGRANO,-16.9
3607,1997-05-01,ROTHERA POINT,-2.6
3608,1997-05-01,BASE SAN MART,-2.7
3609,1997-05-01,NOVOLAZAREVSK,-8.8
3610,1997-05-01,SYOWA,-8.1
3611,1997-05-01,VOSTOK,-64.3
3612,1997-06-01,AMUNDSEN-SCOT,-56.7
3613,1997-06-01,HALLEY,-28.3
3614,1997-06-01,BASE BELGRANO,-19.1
3615,1997-06-01,BASE SAN MART,-3.6
3616,1997-06-01,NOVOLAZAREVSK,-13.5
3617,1997-06-01,SYOWA,-15.0
3618,1997-06-01,MOLODEZNAJA,-15.6
3619,1997-06-01,VOSTOK,-67.9
3620,1997-07-01,AMUNDSEN-SCOT,-56.1
3621,1997-07-01,HALLEY,-31.1
3622,1997-07-01,BASE BELGRANO,-22.6
3623,1997-07-01,BASE SAN MART,-10.7
3624,1997-07-01,NOVOLAZAREVSK,-12.8
3625,1997-07-01,SYOWA,-15.2
3626,1997-07-01,MOLODEZNAJA,-14.2
3627,1997-07-01,VOSTOK,-64.1
3628,1997-08-01,AMUNDSEN-SCOT,-64.2
3629,1997-08-01,HALLEY,-31.6
3630,1997-08-01,BASE BELGRANO,-21.3
3631,1997-08-01,ROTHERA POINT,-15.3
3632,1997-08-01,BASE SAN MART,-17.4
3633,1997-08-01,NOVOLAZAREVSK,-18.8
3634,1997-08-01,SYOWA,-20.4
3635,1997-08-01,MOLODEZNAJA,-19.2
3636,1997-08-01,VOSTOK,-72.8
3637,1997-09-01,AMUNDSEN-SCOT,-58.7
3638,1997-09-01,HALLEY,-32.4
3639,1997-09-01,BASE BELGRANO,-20.7
3640,1997-09-01,BASE SAN MART,-11.0
3641,1997-09-01,NOVOLAZAREVSK,-17.0
3642,1997-09-01,SYOWA,-18.1
3643,1997-09-01,MOLODEZNAJA,-17.4
3644,1997-09-01,VOSTOK,-71.5
3645,1997-10-01,AMUNDSEN-SCOT,-58.9
3646,1997-10-01,HALLEY,-28.5
3647,1997-10-01,BASE BELGRANO,-20.0
3648,1997-10-01,BASE SAN MART,-1.3
3649,1997-10-01,SYOWA,-23.6
3650,1997-10-01,MOLODEZNAJA,-22.8
3651,1997-10-01,VOSTOK,-66.0
3652,1997-11-01,AMUNDSEN-SCOT,-53.7
3653,1997-11-01,HALLEY,-22.4
3654,1997-11-01,BASE BELGRANO,-17.3
3655,1997-11-01,BASE SAN MART,-6.5
3656,1997-11-01,NOVOLAZAREVSK,-14.4
3657,1997-11-01,SYOWA,-13.3
3658,1997-11-01,MOLODEZNAJA,-13.0
3659,1997-11-01,VOSTOK,-58.1
3660,1997-12-01,AMUNDSEN-SCOT,-33.0
3661,1997-12-01,HALLEY,-9.8
3662,1997-12-01,BASE BELGRANO,-6.1
3663,1997-12-01,BASE SAN MART,-2.9
3664,1997-12-01,NOVOLAZAREVSK,-6.0
3665,1997-12-01,SYOWA,-7.5
3666,1997-12-01,MOLODEZNAJA,-7.6
3667,1997-12-01,VOSTOK,-39.9
3668,1998-01-01,AMUNDSEN-SCOT,-26.5
3669,1998-01-01,HALLEY,-5.6
3670,1998-01-01,NOVOLAZAREVSK,-1.0
3671,1998-01-01,SYOWA,-0.1
3672,1998-01-01,MOLODEZNAJA,-0.4
3673,1998-01-01,VOSTOK,-32.2
3674,1998-02-01,AMUNDSEN-SCOT,-26.1
3675,1998-02-01,BASE BELGRANO,-2.2
3676,1998-02-01,BASE SAN MART,2.1
3677,1998-02-01,NOVOLAZAREVSK,-0.3
3678,1998-02-01,SYOWA,-0.2
3679,1998-02-01,MOLODEZNAJA,-1.0
3680,1998-03-01,AMUNDSEN-SCOT,-40.0
3681,1998-03-01,HALLEY,-10.5
3682,1998-03-01,BASE BELGRANO,-5.9
3683,1998-03-01,NOVOLAZAREVSK,-3.3
3684,1998-03-01,SYOWA,-2.3
3685,1998-03-01,MOLODEZNAJA,-3.6
3686,1998-04-01,AMUNDSEN-SCOT,-51.5
3687,1998-04-01,BASE BELGRANO,-13.1
3688,1998-04-01,NOVOLAZAREVSK,-6.6
3689,1998-04-01,SYOWA,-4.1
3690,1998-04-01,MOLODEZNAJA,-7.6
3691,1998-04-01,VOSTOK,-60.2
3692,1998-05-01,AMUNDSEN-SCOT,-60.9
3693,1998-05-01,HALLEY,-23.7
3694,1998-05-01,BASE BELGRANO,-18.8
3695,1998-05-01,BASE SAN MART,-0.2
3696,1998-05-01,SYOWA,-10.3
3697,1998-06-01,AMUNDSEN-SCOT,-56.8
3698,1998-06-01,HALLEY,-27.6
3699,1998-06-01,BASE BELGRANO,-19.4
3700,1998-06-01,BASE SAN MART,-5.2
3701,1998-06-01,NOVOLAZAREVSK,-11.3
3702,1998-06-01,SYOWA,-11.7
3703,1998-06-01,MOLODEZNAJA,-14.6
3704,1998-06-01,VOSTOK,-65.6
3705,1998-07-01,AMUNDSEN-SCOT,-54.1
3706,1998-07-01,BASE BELGRANO,-18.1
3707,1998-07-01,BASE SAN MART,-5.6
3708,1998-07-01,NOVOLAZAREVSK,-15.0
3709,1998-07-01,SYOWA,-14.1
3710,1998-07-01,MOLODEZNAJA,-15.4
3711,1998-07-01,VOSTOK,-67.1
3712,1998-08-01,AMUNDSEN-SCOT,-57.9
3713,1998-08-01,HALLEY,-26.9
3714,1998-08-01,BASE BELGRANO,-18.1
3715,1998-08-01,BASE SAN MART,-6.4
3716,1998-08-01,NOVOLAZAREVSK,-16.4
3717,1998-08-01,SYOWA,-16.4
3718,1998-08-01,MOLODEZNAJA,-16.0
3719,1998-08-01,VOSTOK,-67.0
3720,1998-09-01,AMUNDSEN-SCOT,-61.7
3721,1998-09-01,HALLEY,-27.2
3722,1998-09-01,BASE BELGRANO,-19.1
3723,1998-09-01,BASE SAN MART,-6.9
3724,1998-09-01,NOVOLAZAREVSK,-19.3
3725,1998-09-01,SYOWA,-22.2
3726,1998-09-01,MOLODEZNAJA,-21.8
3727,1998-09-01,VOSTOK,-66.8
3728,1998-10-01,AMUNDSEN-SCOT,-61.8
3729,1998-10-01,HALLEY,-28.2
3730,1998-10-01,BASE BELGRANO,-18.2
3731,1998-10-01,BASE SAN MART,-7.2
3732,1998-10-01,NOVOLAZAREVSK,-16.9
3733,1998-10-01,SYOWA,-16.4
3734,1998-10-01,MOLODEZNAJA,-16.8
3735,1998-10-01,VOSTOK,-71.9
3736,1998-11-01,AMUNDSEN-SCOT,-53.2
3737,1998-11-01,HALLEY,-22.0
3738,1998-11-01,BASE BELGRANO,-15.1
3739,1998-11-01,BASE SAN MART,-4.5
3740,1998-11-01,NOVOLAZAREVSK,-14.0
3741,1998-11-01,SYOWA,-14.0
3742,1998-11-01,MOLODEZNAJA,-15.2
3743,1998-11-01,VOSTOK,-60.3
3744,1998-12-01,AMUNDSEN-SCOT,-36.0
3745,1998-12-01,HALLEY,-11.5
3746,1998-12-01,BASE BELGRANO,-7.2
3747,1998-12-01,BASE SAN MART,-2.1
3748,1998-12-01,NOVOLAZAREVSK,-6.1
3749,1998-12-01,SYOWA,-6.1
3750,1998-12-01,MOLODEZNAJA,-6.4
3751,1998-12-01,VOSTOK,-42.7
3752,1999-01-01,AMUNDSEN-SCOT,-27.6
3753,1999-01-01,HALLEY,-4.7
3754,1999-01-01,BASE BELGRANO,-1.5
3755,1999-01-01,BASE SAN MART,1.3
3756,1999-01-01,SYOWA,-2.7
3757,1999-02-01,AMUNDSEN-SCOT,-24.9
3758,1999-02-01,HALLEY,-4.6
3759,1999-02-01,BASE BELGRANO,-1.8
3760,1999-02-01,BASE SAN MART,2.7
3761,1999-02-01,NOVOLAZAREVSK,-0.2
3762,1999-02-01,SYOWA,-1.2
3763,1999-02-01,MOLODEZNAJA,-2.1
3764,1999-03-01,AMUNDSEN-SCOT,-40.0
3765,1999-03-01,HALLEY,-9.7
3766,1999-03-01,BASE BELGRANO,-6.2
3767,1999-03-01,BASE SAN MART,1.6
3768,1999-03-01,NOVOLAZAREVSK,-3.7
3769,1999-03-01,SYOWA,-3.8
3770,1999-03-01,MOLODEZNAJA,-5.2
3771,1999-03-01,VOSTOK,-45.1
3772,1999-04-01,AMUNDSEN-SCOT,-52.9
3773,1999-04-01,HALLEY,-20.3
3774,1999-04-01,NOVOLAZAREVSK,-7.8
3775,1999-04-01,SYOWA,-7.5
3776,1999-04-01,MOLODEZNAJA,-8.9
3777,1999-04-01,VOSTOK,-57.7
3778,1999-05-01,AMUNDSEN-SCOT,-59.6
3779,1999-05-01,HALLEY,-20.8
3780,1999-05-01,BASE BELGRANO,-15.5
3781,1999-05-01,BASE SAN MART,-0.8
3782,1999-05-01,SYOWA,-11.0
3783,1999-06-01,AMUNDSEN-SCOT,-57.3
3784,1999-06-01,HALLEY,-25.2
3785,1999-06-01,NOVOLAZAREVSK,-14.2
3786,1999-06-01,SYOWA,-12.7
3787,1999-06-01,MOLODEZNAJA,-14.1
3788,1999-06-01,VOSTOK,-70.3
3789,1999-07-01,AMUNDSEN-SCOT,-57.3
3790,1999-07-01,HALLEY,-29.7
3791,1999-07-01,NOVOLAZAREVSK,-11.4
3792,1999-07-01,SYOWA,-13.8
3793,1999-07-01,MOLODEZNAJA,-14.7
3794,1999-07-01,VOSTOK,-64.5
3795,1999-08-01,AMUNDSEN-SCOT,-61.3
3796,1999-08-01,HALLEY,-28.0
3797,1999-08-01,NOVOLAZAREVSK,-18.3
3798,1999-08-01,SYOWA,-21.1
3799,1999-08-01,VOSTOK,-69.8
3800,1999-09-01,AMUNDSEN-SCOT,-55.7
3801,1999-09-01,HALLEY,-25.9
3802,1999-09-01,NOVOLAZAREVSK,-16.0
3803,1999-09-01,SYOWA,-21.2
3804,1999-09-01,VOSTOK,-67.8
3805,1999-10-01,AMUNDSEN-SCOT,-60.9
3806,1999-10-01,HALLEY,-27.1
3807,1999-10-01,BASE BELGRANO,-17.9
3808,1999-10-01,BASE SAN MART,-11.6
3809,1999-10-01,NOVOLAZAREVSK,-15.6
3810,1999-10-01,SYOWA,-19.2
3811,1999-10-01,VOSTOK,-67.9
3812,1999-11-01,AMUNDSEN-SCOT,-49.9
3813,1999-11-01,HALLEY,-17.9
3814,1999-11-01,BASE BELGRANO,-17.0
3815,1999-11-01,BASE SAN MART,-3.2
3816,1999-11-01,NOVOLAZAREVSK,-13.6
3817,1999-11-01,SYOWA,-14.6
3818,1999-11-01,VOSTOK,-58.9
3819,1999-12-01,AMUNDSEN-SCOT,-38.3
3820,1999-12-01,HALLEY,-13.1
3821,1999-12-01,BASE BELGRANO,-8.8
3822,1999-12-01,BASE SAN MART,-0.6
3823,1999-12-01,NOVOLAZAREVSK,-6.4
3824,1999-12-01,SYOWA,-7.4
3825,1999-12-01,VOSTOK,-43.2
3826,2000-01-01,AMUNDSEN-SCOT,-30.6
3827,2000-01-01,HALLEY,-7.2
3828,2000-01-01,BASE BELGRANO,-5.1
3829,2000-01-01,BASE SAN MART,0.6
3830,2000-01-01,NOVOLAZAREVSK,-3.5
3831,2000-01-01,SYOWA,-3.5
3832,2000-02-01,AMUNDSEN-SCOT,-29.4
3833,2000-02-01,HALLEY,-6.4
3834,2000-02-01,NOVOLAZAREVSK,-1.8
3835,2000-02-01,SYOWA,-2.3
3836,2000-02-01,VOSTOK,-33.4
3837,2000-03-01,AMUNDSEN-SCOT,-41.6
3838,2000-03-01,HALLEY,-11.4
3839,2000-03-01,BASE BELGRANO,-8.6
3840,2000-03-01,BASE SAN MART,0.8
3841,2000-03-01,NOVOLAZAREVSK,-4.4
3842,2000-03-01,SYOWA,-4.2
3843,2000-03-01,VOSTOK,-45.1
3844,2000-04-01,AMUNDSEN-SCOT,-53.4
3845,2000-04-01,HALLEY,-18.1
3846,2000-04-01,BASE SAN MART,-0.9
3847,2000-04-01,NOVOLAZAREVSK,-11.4
3848,2000-04-01,SYOWA,-11.7
3849,2000-04-01,VOSTOK,-60.7
3850,2000-05-01,AMUNDSEN-SCOT,-60.3
3851,2000-05-01,HALLEY,-23.4
3852,2000-05-01,BASE BELGRANO,-16.2
3853,2000-05-01,NOVOLAZAREVSK,-12.2
3854,2000-05-01,SYOWA,-11.0
3855,2000-05-01,VOSTOK,-65.0
3856,2000-06-01,AMUNDSEN-SCOT,-58.1
3857,2000-06-01,HALLEY,-29.4
3858,2000-06-01,BASE BELGRANO,-18.9
3859,2000-06-01,ROTHERA POINT,-3.5
3860,2000-06-01,BASE SAN MART,-3.8
3861,2000-06-01,NOVOLAZAREVSK,-16.8
3862,2000-06-01,SYOWA,-15.7
3863,2000-07-01,AMUNDSEN-SCOT,-58.2
3864,2000-07-01,HALLEY,-27.7
3865,2000-07-01,BASE BELGRANO,-18.1
3866,2000-07-01,ROTHERA POINT,-5.6
3867,2000-07-01,BASE SAN MART,-6.9
3868,2000-07-01,NOVOLAZAREVSK,-13.1
3869,2000-07-01,SYOWA,-11.8
3870,2000-08-01,AMUNDSEN-SCOT,-59.0
3871,2000-08-01,HALLEY,-31.6
3872,2000-08-01,BASE BELGRANO,-21.5
3873,2000-08-01,ROTHERA POINT,-5.5
3874,2000-08-01,NOVOLAZAREVSK,-17.3
3875,2000-08-01,SYOWA,-19.1
3876,2000-08-01,VOSTOK,-66.6
3877,2000-09-01,AMUNDSEN-SCOT,-57.8
3878,2000-09-01,HALLEY,-35.0
3879,2000-09-01,BASE BELGRANO,-22.0
3880,2000-09-01,ROTHERA POINT,-10.7
3881,2000-09-01,BASE SAN MART,-12.7
3882,2000-09-01,SYOWA,-17.4
3883,2000-10-01,AMUNDSEN-SCOT,-59.3
3884,2000-10-01,HALLEY,-23.4
3885,2000-10-01,BASE BELGRANO,-17.8
3886,2000-10-01,ROTHERA POINT,-11.7
3887,2000-10-01,BASE SAN MART,-13.2
3888,2000-10-01,NOVOLAZAREVSK,-15.6
3889,2000-10-01,SYOWA,-17.8
3890,2000-11-01,AMUNDSEN-SCOT,-49.2
3891,2000-11-01,HALLEY,-24.7
3892,2000-11-01,BASE BELGRANO,-15.8
3893,2000-11-01,ROTHERA POINT,-4.4
3894,2000-11-01,BASE SAN MART,-4.7
3895,2000-11-01,NOVOLAZAREVSK,-13.1
3896,2000-11-01,SYOWA,-12.9
3897,2000-11-01,VOSTOK,-64.1
3898,2000-12-01,AMUNDSEN-SCOT,-32.4
3899,2000-12-01,HALLEY,-11.6
3900,2000-12-01,ROTHERA POINT,-1.4
3901,2000-12-01,BASE SAN MART,-2.1
3902,2000-12-01,NOVOLAZAREVSK,-5.3
3903,2000-12-01,SYOWA,-5.8
3904,2000-12-01,VOSTOK,-41.0
3905,2001-01-01,AMUNDSEN-SCOT,-26.6
3906,2001-01-01,HALLEY,-6.3
3907,2001-01-01,BASE BELGRANO,-3.0
3908,2001-01-01,ROTHERA POINT,0.5
3909,2001-01-01,BASE SAN MART,0.1
3910,2001-01-01,NOVOLAZAREVSK,-1.6
3911,2001-01-01,SYOWA,-1.3
3912,2001-01-01,VOSTOK,-30.6
3913,2001-02-01,AMUNDSEN-SCOT,-28.3
3914,2001-02-01,HALLEY,-5.6
3915,2001-02-01,BASE BELGRANO,-2.7
3916,2001-02-01,ROTHERA POINT,2.4
3917,2001-02-01,BASE SAN MART,2.8
3918,2001-02-01,NOVOLAZAREVSK,-0.7
3919,2001-02-01,SYOWA,-1.0
3920,2001-02-01,VOSTOK,-31.4
3921,2001-03-01,AMUNDSEN-SCOT,-37.5
3922,2001-03-01,HALLEY,-11.6
3923,2001-03-01,BASE BELGRANO,-5.9
3924,2001-03-01,ROTHERA POINT,1.7
3925,2001-03-01,BASE SAN MART,1.8
3926,2001-03-01,NOVOLAZAREVSK,-3.1
3927,2001-03-01,SYOWA,-1.0
3928,2001-03-01,VOSTOK,-43.1
3929,2001-04-01,AMUNDSEN-SCOT,-53.3
3930,2001-04-01,HALLEY,-20.0
3931,2001-04-01,BASE BELGRANO,-13.3
3932,2001-04-01,ROTHERA POINT,-0.2
3933,2001-04-01,BASE SAN MART,-1.1
3934,2001-04-01,NOVOLAZAREVSK,-8.0
3935,2001-04-01,SYOWA,-6.6
3936,2001-04-01,VOSTOK,-58.2
3937,2001-05-01,AMUNDSEN-SCOT,-58.5
3938,2001-05-01,HALLEY,-26.0
3939,2001-05-01,BASE BELGRANO,-17.5
3940,2001-05-01,ROTHERA POINT,-3.2
3941,2001-05-01,BASE SAN MART,-3.8
3942,2001-05-01,NOVOLAZAREVSK,-9.5
3943,2001-05-01,SYOWA,-11.7
3944,2001-05-01,VOSTOK,-63.1
3945,2001-06-01,AMUNDSEN-SCOT,-56.7
3946,2001-06-01,HALLEY,-26.6
3947,2001-06-01,BASE BELGRANO,-16.0
3948,2001-06-01,ROTHERA POINT,-1.1
3949,2001-06-01,BASE SAN MART,-0.6
3950,2001-06-01,SYOWA,-13.8
3951,2001-07-01,AMUNDSEN-SCOT,-56.0
3952,2001-07-01,HALLEY,-24.9
3953,2001-07-01,BASE BELGRANO,-17.1
3954,2001-07-01,ROTHERA POINT,-5.6
3955,2001-07-01,BASE SAN MART,-6.3
3956,2001-07-01,NOVOLAZAREVSK,-14.0
3957,2001-07-01,SYOWA,-17.7
3958,2001-07-01,VOSTOK,-66.9
3959,2001-08-01,AMUNDSEN-SCOT,-59.1
3960,2001-08-01,HALLEY,-29.7
3961,2001-08-01,BASE BELGRANO,-20.1
3962,2001-08-01,ROTHERA POINT,-11.9
3963,2001-08-01,BASE SAN MART,-14.0
3964,2001-08-01,NOVOLAZAREVSK,-16.2
3965,2001-08-01,SYOWA,-18.1
3966,2001-08-01,VOSTOK,-66.8
3967,2001-09-01,AMUNDSEN-SCOT,-62.1
3968,2001-09-01,HALLEY,-26.7
3969,2001-09-01,BASE BELGRANO,-20.1
3970,2001-09-01,ROTHERA POINT,-8.5
3971,2001-09-01,BASE SAN MART,-10.3
3972,2001-09-01,NOVOLAZAREVSK,-19.6
3973,2001-09-01,SYOWA,-20.4
3974,2001-09-01,VOSTOK,-68.6
3975,2001-10-01,AMUNDSEN-SCOT,-55.4
3976,2001-10-01,HALLEY,-23.6
3977,2001-10-01,BASE BELGRANO,-16.8
3978,2001-10-01,ROTHERA POINT,-5.1
3979,2001-10-01,BASE SAN MART,-6.5
3980,2001-10-01,NOVOLAZAREVSK,-18.2
3981,2001-10-01,SYOWA,-18.7
3982,2001-10-01,VOSTOK,-65.7
3983,2001-11-01,AMUNDSEN-SCOT,-51.8
3984,2001-11-01,HALLEY,-18.6
3985,2001-11-01,BASE BELGRANO,-14.4
3986,2001-11-01,ROTHERA POINT,-3.2
3987,2001-11-01,BASE SAN MART,-10.3
3988,2001-11-01,NOVOLAZAREVSK,-13.4
3989,2001-11-01,SYOWA,-14.9
3990,2001-11-01,VOSTOK,-56.5
3991,2001-12-01,AMUNDSEN-SCOT,-33.9
3992,2001-12-01,HALLEY,-10.2
3993,2001-12-01,BASE BELGRANO,-6.3
3994,2001-12-01,ROTHERA POINT,-1.8
3995,2001-12-01,BASE SAN MART,-1.4
3996,2001-12-01,NOVOLAZAREVSK,-6.0
3997,2001-12-01,SYOWA,-7.1
3998,2001-12-01,VOSTOK,-40.7
3999,2002-01-01,AMUNDSEN-SCOT,-25.6
4000,2002-01-01,HALLEY,-4.1
4001,2002-01-01,BASE BELGRANO,-2.2
4002,2002-01-01,ROTHERA POINT,0.0
4003,2002-01-01,BASE SAN MART,0.9
4004,2002-01-01,NOVOLAZAREVSK,-1.3
4005,2002-01-01,SYOWA,-1.9
4006,2002-01-01,VOSTOK,-30.5
4007,2002-02-01,AMUNDSEN-SCOT,-25.0
4008,2002-02-01,HALLEY,-4.5
4009,2002-02-01,BASE BELGRANO,-1.9
4010,2002-02-01,ROTHERA POINT,1.6
4011,2002-02-01,BASE SAN MART,2.2
4012,2002-02-01,NOVOLAZAREVSK,-0.4
4013,2002-02-01,SYOWA,-1.8
4014,2002-02-01,VOSTOK,-28.8
4015,2002-03-01,AMUNDSEN-SCOT,-39.0
4016,2002-03-01,HALLEY,-10.9
4017,2002-03-01,ROTHERA POINT,1.2
4018,2002-03-01,BASE SAN MART,1.3
4019,2002-03-01,NOVOLAZAREVSK,-4.0
4020,2002-03-01,SYOWA,-3.4
4021,2002-03-01,VOSTOK,-45.4
4022,2002-04-01,AMUNDSEN-SCOT,-48.3
4023,2002-04-01,HALLEY,-18.3
4024,2002-04-01,ROTHERA POINT,-2.6
4025,2002-04-01,BASE SAN MART,-3.0
4026,2002-04-01,SYOWA,-6.8
4027,2002-05-01,AMUNDSEN-SCOT,-51.0
4028,2002-05-01,HALLEY,-23.1
4029,2002-05-01,NOVOLAZAREVSK,-8.8
4030,2002-05-01,SYOWA,-9.9
4031,2002-05-01,VOSTOK,-62.0
4032,2002-06-01,AMUNDSEN-SCOT,-54.5
4033,2002-06-01,HALLEY,-24.9
4034,2002-06-01,ROTHERA POINT,-10.3
4035,2002-06-01,BASE SAN MART,-10.7
4036,2002-06-01,NOVOLAZAREVSK,-9.5
4037,2002-06-01,SYOWA,-10.0
4038,2002-06-01,VOSTOK,-59.3
4039,2002-07-01,AMUNDSEN-SCOT,-60.4
4040,2002-07-01,HALLEY,-25.9
4041,2002-07-01,ROTHERA POINT,-17.0
4042,2002-07-01,NOVOLAZAREVSK,-12.1
4043,2002-07-01,SYOWA,-14.5
4044,2002-07-01,VOSTOK,-65.9
4045,2002-08-01,AMUNDSEN-SCOT,-51.7
4046,2002-08-01,HALLEY,-31.1
4047,2002-08-01,ROTHERA POINT,-12.0
4048,2002-08-01,BASE SAN MART,-14.6
4049,2002-08-01,NOVOLAZAREVSK,-12.8
4050,2002-08-01,SYOWA,-13.4
4051,2002-08-01,VOSTOK,-64.9
4052,2002-09-01,AMUNDSEN-SCOT,-56.0
4053,2002-09-01,HALLEY,-21.9
4054,2002-09-01,ROTHERA POINT,-12.2
4055,2002-09-01,BASE SAN MART,-13.9
4056,2002-09-01,NOVOLAZAREVSK,-16.1
4057,2002-09-01,SYOWA,-17.5
4058,2002-09-01,VOSTOK,-71.5
4059,2002-10-01,AMUNDSEN-SCOT,-55.1
4060,2002-10-01,BASE SAN MART,-7.6
4061,2002-10-01,NOVOLAZAREVSK,-15.7
4062,2002-10-01,SYOWA,-16.4
4063,2002-10-01,VOSTOK,-67.9
4064,2002-11-01,AMUNDSEN-SCOT,-48.2
4065,2002-11-01,HALLEY,-17.6
4066,2002-11-01,NOVOLAZAREVSK,-9.1
